track_id,title,artist,album,image_url,preview_url,url,duration_ms,valence,energy,tempo,danceability,acousticness,key,mode
1AzNN19lPYC68iacrbWL8X,"Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")","Darbuka Siva, Sid Sriram, Thamarai","Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")",https://i.scdn.co/image/ab67616d0000b27333379f602da8cd538102feae,,https://open.spotify.com/track/1AzNN19lPYC68iacrbWL8X,332702,0.9,0.8,120.0,0.5,0.5,0,1
,[iSongs.info] 01 - Anaganaganaga,Armaan Malik,Aravinda Sametha - (2018),,,,287000,0.5,0.5,120.0,0.5,0.5,0,1
,[iSongs.info] 02 - Peniviti,Kaala Bhairava,Aravinda Sametha - (2018),,,,310000,0.5,0.5,120.0,0.5,0.5,0,1
,Oh Isha (From Major - Telugu) [TubeRipper.com],,,,,,186000,0.5,0.5,120.0,0.5,0.5,0,1
5oM6SPppdOKxg3XCk9v71k,Vinnane Vinnane,"Armaan Malik, Devan Ekambaram",Tholi Prema,https://i.scdn.co/image/ab67616d0000b273dc3c4874fca4c0246bbbdb0e,,https://open.spotify.com/track/5oM6SPppdOKxg3XCk9v71k,245346,0.9,0.8,120.0,0.5,0.5,0,1
0LxHjm2O2itO66yEqW5Mmx,Ee Maya Peremito,Sid Sriram,Orey Bujjiga,https://i.scdn.co/image/ab67616d0000b273fa80bfc8b01c5ccaa8b11ea6,,https://open.spotify.com/track/0LxHjm2O2itO66yEqW5Mmx,256334,0.9,0.8,120.0,0.5,0.5,0,1
4tzx5af2qpwgyjG6JQGthj,"Zinda Banda (From ""Jawan"")","Anirudh Ravichander, Irshad Kamil","Zinda Banda (From ""Jawan"")",https://i.scdn.co/image/ab67616d0000b273ba6042c947642a3add33c36c,,https://open.spotify.com/track/4tzx5af2qpwgyjG6JQGthj,264000,0.9,0.8,120.0,0.5,0.5,0,1
7t2bn7EHAvTPKn7wNKLCoK,Guche Gulabi,Armaan Malik,Most Eligible Bachelor,https://i.scdn.co/image/ab67616d0000b2735cd2ba62bb49599725ab7c89,,https://open.spotify.com/track/7t2bn7EHAvTPKn7wNKLCoK,282476,0.9,0.8,120.0,0.5,0.5,0,1
1cU3MFMGUz4yYCLAz9ogMW,Aarambame,"Thaman S, Armaan Malik, Shreya Ghoshal",Yuvarathnaa (Telugu) (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27397d2186f90072a513cfa3e9e,,https://open.spotify.com/track/1cU3MFMGUz4yYCLAz9ogMW,252884,0.9,0.8,120.0,0.5,0.5,0,1
2kFaEZJM9coKfesI5LOaPJ,Neethoney Dance,Hiphop Tamizha Nikitha Gandhi,Dhruva,https://i.scdn.co/image/ab67616d0000b2735e7c72cef4b30f105591c650,,https://open.spotify.com/track/2kFaEZJM9coKfesI5LOaPJ,194829,0.5,0.5,120.0,0.5,0.5,0,1
